2014-03-29 06:09:49.969,Microsoft Corporation (MSFT) May Be Moving Away From Device Focus
2014-03-29 06:19:20.071,"Facebook Inc (FB) Aims to Deliver Internet Access via Drones, Satellites"
2014-03-29 08:24:08.568,EXACT Sciences (EXAS) Shares Cross Below 200 DMA
2014-03-29 08:24:10.796,EXACT Sciences Given New $22.00 Price Target at Mizuho (EXAS)
2014-03-29 08:24:11.897,EXACT Sciences PT Raised to $25.00 (EXAS)
2014-03-29 08:24:13.373,"Stocks to Track - EXACT Sciences Corporation (EXAS), Fred's, Inc. (FRED  ..."
2014-03-29 20:38:42.549,Tesla Motors Inc (TSLA) makes a deal to keep dealerships in NY
2014-03-29 20:38:47.552,Tesla (TSLA) Cuts Deal To Keep Direct Sale Outlets In NY: Report
2014-03-29 20:38:48.720,Tesla (TSLA) Gains on Jersey 15-Day Extension
2014-03-29 21:49:38.920,Microsoft (MSFT) Will Take Additional Steps to Protect Users' Privacy
2014-03-29 22:04:09.363,Facebook Inc (FB) Buyout Of Oculus: Wise Or Warning Sign?
2014-03-30 11:54:59.895,"Apple Inc.'s (AAPL) sapphire site the scene of frenzied construction, production  ..."
2014-03-30 11:55:05.498,"Apple Inc. (AAPL) aims to increase safety with ""transparent texting"""
2014-03-30 11:55:11.694,Apple's (AAPL) Latest Patent Hints at Potential Crystal Sapphire Display in  ...
2014-03-30 14:14:25.438,Exact Sciences (EXAS) Comments on FDA Adcomm Unanimous  ...
2014-03-30 14:14:25.886,EXACT Sciences Corporation (EXAS) news: Exact Sciences halted ahead of  ...
2014-03-31 02:17:25.793,Apple (AAPL) and Samsung face off in court again over patent disputes
2014-03-31 02:20:33.372,Office for Apple Inc. (AAPL) iPad Is 'Positive' Move: Analyst
2014-03-31 02:58:29.680,BlackBerry (BBRY) Wins Court Order Against Ryan Seacrest's Startup
2014-03-31 16:21:39.656,AutoNation (AN) CEO Jackson Backs Tesla's (TSLA) Direct-Sales Efforts
2014-03-31 16:21:39.841,Tesla Motors Inc (TSLA) general manager in China departs
2014-03-31 16:21:40.294,Tesla Motors Inc (TSLA) Makes Key Additions to Model S
2014-03-31 16:21:40.874,"Buzz Stocks: Tesla Motors Inc (TSLA), Amazon.com, Inc., Ford Motor Company  ..."
2014-03-31 16:21:41.349,Tesla Motors Inc (TSLA) Model S Highly Vulnerable To Hacking
2014-03-31 16:21:41.715,"Consumer Goods Most Active: Apple Inc. (AAPL), Tesla Motors (TSLA), General  ..."
2014-03-31 16:21:42.085,Tesla's (TSLA) China GM Departs Company
2014-03-31 16:21:43.370,Tesla Motors Inc (TSLA) General Manager in China Resigns
2014-03-31 16:21:43.835,Tesla Motors Inc (TSLA) Strikes A Deal To Retain Its New York Stores
2014-03-31 16:29:28.910,Johnson & Johnson (JNJ) Accepts Carlyle's (CG) $4B Offer for Ortho-Clinical  ...
2014-03-31 16:57:59.556,Elon Musk Thought Tesla (TSLA) Would Most Likely Fail
2014-03-31 17:02:22.452,Notable Mergers and Acquisitions of the Day 03/31: (JNJ)/(CG) (ECA) (ROVI)
2014-03-31 17:31:58.958,Will Proposed Increase In Buyback Program Help Comcast (CMCSA) Stock  ...
2014-03-31 17:35:48.861,"Apple Inc. (AAPL) Sues Samsung For $2 Billion, Google (GOOG) Is Unnamed  ..."
2014-03-31 17:46:45.769,BlackBerry Ltd (BBRY) Wins Court Order To Ban Sales By Typo Products
2014-03-31 18:25:58.430,Microsoft (MSFT) Hits 52-Week High As Exec Team Reshuffled
2014-03-31 18:26:16.159,"Microsoft (MSFT) Appoints Stephen Elop as EVP, Microsoft Devices Group; Will  ..."
2014-03-31 19:27:01.111,"Amazon (AMZN) Renews 'Alpha House,' Orders Six More Full Seasons"
2014-04-01 10:02:58.259,Apple Inc. (AAPL) vs. Samsung – is the whole definition of patents at stake
2014-04-01 15:11:30.713,Intuitive Surgical Inc. (ISRG) Has Jumped To A 9-Month High On FDA News
2014-04-01 15:38:35.443,"Mylan (MYL) Affirms FY14 EPS Outlook, Comments on Teva Patent Litigation  ..."
2014-04-01 15:58:43.725,Facebook Inc (FB) CEO Mark Zuckerberg Takes A Pay Cut
2014-04-01 15:58:44.817,Facebook (FB) CEO exhausts stock options after reaping $3.3 billion gain
2014-04-01 15:58:47.747,Facebook Inc (FB) CEO Compensation Declined 67% In 2013
2014-04-01 15:58:55.042,Sheryl Sandberg Lightens Her Facebook (FB) Load by 10M Shares
2014-04-01 16:57:00.012,Japan Display to Reportedly Start New Apple (AAPL) iPhone Screen Production  ...
2014-04-01 17:07:52.827,BlackBerry (BBRY) One-Ups Emoticons with 'Stickers' for BBM
2014-04-01 20:33:22.996,"Option Bulls Swarm Intuitive Surgical, Inc. (ISRG)"
2014-04-01 20:33:24.545,Why Intuitive Surgical (ISRG) Stock Is Up Today
2014-04-01 20:33:27.214,Trade-Ideas: Intuitive Surgical (ISRG) Is Today's Pre-Market Leader Stock
2014-04-02 08:46:27.372,Apple (AAPL) Looks To Buy Chipmaker Renesas SP Drivers: Report
2014-04-02 08:46:27.729,Apple Reportedly in Talks to Buy Renesas SP Drivers (AAPL)
2014-04-02 08:52:37.934,Top Facebook Inc (FB) Execs' Compensation Fell In 2013
2014-04-02 08:52:39.646,"Facebook, Inc. (FB) CEO Mark Zuckerberg drops salary down to $1"
2014-04-02 10:35:27.231,BlackBerry Ltd (BBRY) Ends Licensing Deal with T-Mobile US Inc (TMUS)
2014-04-02 10:37:45.186,Apple Inc. (AAPL) in Talks to Acquire LCD Chipmaker Renesas SP Drivers
2014-04-02 10:37:46.303,Apple Inc. (AAPL) Said To Be Negotiating Stake In Renesas
2014-04-02 11:00:26.225,Apple Inc. (AAPL) Says Samsung Suffering From 'crisis of design'
2014-04-02 11:16:08.623,BlackBerry (BBRY) Will Not Renew Licensing Agreement with T-Mobile (TMUS)
2014-04-02 12:59:20.601,Mannkind (MNKD) Afrezza May Have No Real Advantage - Summer Street
2014-04-02 12:59:23.973,"MannKind (MNKD) AFREZZA Well Recommended by FDA Panel, CRWE  ..."
2014-04-02 12:59:27.513,Mannkind (MNKD) Confirms FDA Panel Backs AFREZZA for Diabetes
2014-04-02 12:59:27.907,MannKind (MNKD): FDA Advisory Committee Recommends Approval of  ...
2014-04-02 12:59:28.561,BioTelemetry Stock Rating Upgraded by TheStreet (BEAT)
2014-04-02 12:59:28.767,MannKind Corporation (MNKD): Analysts Placing Bets Ahead Of FDA Ruling
2014-04-02 12:59:28.964,MannKind Downgraded by Piper Jaffray to “Underweight” (MNKD)
2014-04-02 12:59:30.500,Short Interest in MannKind Expands By 7.3% (MNKD)
2014-04-02 12:59:31.663,Free Falling MannKind Corporation (MNKD) Entices Options Bears
2014-04-02 13:12:40.508,"Stocks With Major News: Intuitive Surgical Inc. (ISRG), Catalyst Pharmaceutical  ..."
2014-04-02 13:12:41.476,Intuitive Surgical Inc. (ISRG) Leaped To A 9-Month High On FDA Clearance
2014-04-02 13:12:41.662,Intuitive Surgical Upgraded by JMP Securities to Outperform (ISRG)
2014-04-02 13:12:43.365,Intuitive Surgical Shares Up 11.2% on Analyst Upgrade (ISRG)
2014-04-02 13:12:43.603,Intuitive Surgical (ISRG) Receives FDA Clearance for New da Vinci Xi System
2014-04-07 12:13:35.858,Google Ready to Enter Streaming Wars With Android TV – (GOOG)
2014-04-07 12:39:54.544,Facebook Inc (FB) Is Secretly Working On An Anonymous App [REPORT]
2014-04-07 13:05:01.247,Amazon's (AMZN) 'Dash Communicator' Makes Grocery Shopping Dangerously  ...
2014-04-07 13:05:04.028,"Amazon.com, Inc. (AMZN) Introduces Amazon Dash, The AmazonFresh  ..."
2014-04-07 13:11:06.945,Apple (AAPL) Concerned iPhone Growth Could Stall Due to Android Threat  ...
2014-04-08 21:05:12.783,Apple Inc. (AAPL) Under The Gun For A TV Set Top Box?
2014-04-08 21:05:22.418,Comcast (CMCSA) Makes Case to Public for Time Warner Cable (TWC) Merger
2014-04-08 21:30:00.597,Microsoft Corp (MSFT) Will Report Q3 Results April 24th; Street Sees Lower EPS
2014-04-08 21:30:44.665,"End of Microsoft Corporation (MSFT) XP Support, not its Life"
2014-04-08 21:59:31.480,"Netflix, Inc. (NFLX) Now Offers 4K Content On Select Shows"
2014-04-08 23:27:43.109,Amazon (AMZN) Says it Surpassed Hulu and Apple in Streaming Video Usage
2014-04-09 00:32:05.728,Major PBM Looks to Stem Gilead Sciences' (GILD) Hepatitis C Profits
2014-04-11 13:46:20.815,"Amazon.com, Inc. (AMZN) is already designing 8th generation Prime Air drones"
2014-04-11 14:20:31.313,eBay Target of Unusually Large Options Trading (EBAY)
2014-04-11 14:20:35.221,Icahn Talks eBay (EBAY) Settlement; May be Adding to Position
2014-04-11 14:20:50.833,Will Settlement of Icahn Rift Help eBay (EBAY) Stock Today?
2014-04-11 14:36:00.085,Why Zynga (ZNGA) Stock Is Up After-Hours Today
2014-04-11 14:36:01.108,"Zynga, Inc. (ZNGA) Appoints Best Buy's (BBY) David Lee as CFO"
2014-04-11 14:41:44.899,Amazon Acquires Apple iPad's Top-grossing App Performer – (AMZN)
2014-04-11 14:42:04.926,"Amazon.com (AMZN) to Acquire Digital Comics Technology Provider, comiXology"
2014-04-11 16:53:28.875,Facebook Inc (FB) To Clean Up News Feed To Weed Out Spammy Posts
2014-04-11 16:53:41.370,Facebook (FB): News Feed Will Have Lower Spam Count
2014-04-11 17:12:24.774,"FTC Gives The Go-Ahead To Facebook Inc (FB), WhatsApp Merger"
2014-04-11 17:12:39.136,Facebook Inc (FB) Receives FTC Approval to Acquire WhatsApp
2014-04-11 17:12:39.907,Facebook Inc (FB): FTC approves of $19B WhatsApp acquisition
2014-04-11 17:12:45.894,FTC Approves Facebook (FB) WhatsApp Acquisition
2014-04-11 20:17:57.875,Why Gilead Sciences (GILD) Stock Is Up Today
2014-04-11 20:17:58.102,Gilead Sciences Shares Up 4.5% Following Analyst Upgrade (GILD)
2014-04-11 20:17:59.143,Gilead Sciences Stock Rating Lowered by Zacks (GILD)
2014-04-11 20:17:59.629,Gilead Sciences Given New $121.00 Price Target at Nomura (GILD)
2014-04-11 20:18:00.208,Sovaldi Total Prescriptions Grew 7.7% Last Week (GILD)
2014-04-11 20:18:01.005,Gilead Sciences (GILD) Falls: Stock Goes Down 7.3% - Tale of the Tape
2014-04-11 20:18:01.768,Insider Selling: Gilead Sciences EVP Sells 16728 Shares of Stock (GILD)
2014-04-11 20:18:01.961,Insider Selling: Gilead Sciences Director Sells 5000 Shares of Stock (GILD)
2014-04-11 20:18:03.841,Gilead (GILD) Weak In Early Morning Trading
2014-04-11 20:18:06.683,Gilead Sciences Sees Strong Trading Volume After Analyst Upgrade (GILD)
2014-04-11 20:18:07.581,Gilead Sciences Target of Unusually High Options Trading (GILD)
2014-04-11 20:18:08.233,Nomura Increases Gilead Sciences Price Target to $121.00 (GILD)
2014-04-11 20:18:09.596,"Skeptical Traders Set a Top for Gilead Sciences, Inc. (GILD)"
2014-04-11 20:18:10.569,"Gilead Sciences Lowered to ""Neutral"" at Zacks (GILD)"
2014-04-11 20:18:11.735,Gilead Sciences Just Went From Bad to Worse (GILD)
2014-04-12 07:28:20.673,"Carl Icahn, eBay, Inc. (EBAY) Settle Proxy Contest"
2014-04-12 08:27:33.250,Why Amazon (AMZN) Stock Is Gaining After-Hours
2014-04-12 09:26:11.740,Google (GOOG) To Sell Google Glass To All For One Day
2014-04-12 09:34:18.156,Facebook Inc (FB) received 28147 government requests in second half of 2013
2014-04-12 09:48:41.417,"Short-Term Bears Pounce On Amazon.com, Inc. (AMZN)"
2014-04-13 15:35:31.485,Google Glass Available for Purchase in the US Next Week – (GOOGL)
2014-04-13 15:53:13.841,Amazon (AMZN) Gearing Up to Introduce Its Own 3-D Smartphone by June: Report
2014-04-14 05:14:57.414,"Amazon.com, Inc. (AMZN) app store now has 200000 apps"
2014-04-14 08:16:23.904,Gilead Sciences Target of Unusually High Options Trading (GILD)
2014-04-14 08:16:24.873,Gilead Sciences (GILD) PT Bumped Up at Nomura
2014-04-14 08:16:29.210,"Gilead Sciences, Inc. (GILD) Receives FDA Priority Review Date for Ledipasvir +  ..."
2014-04-14 21:24:06.186,Why TransGlobe Energy (TGA) Stock Is Higher Today
2014-04-14 21:24:13.863,TransGlobe Energy Corp. (TGA) Terminates Agreement with Caracal Energy
2014-04-14 22:03:34.075,Drone Maker Titan Aerospace Is Joining Google (GOOGL): Report
2014-04-14 22:03:45.313,Google (GOOG) Acquires Titan Aerospace To Help Project Loon
2014-04-14 22:48:27.501,BlackBerry Ltd (BBRY) Prepares To Fix Heartbleed Bug
2014-04-14 22:48:28.008,BlackBerry Ltd (BBRY) To Roll Out Update For 'Heartbleed' Mobile Bug
2014-04-14 22:48:30.770,Apple Inc.'s (AAPL) OS X and iOS prove immune to security-wrecking  ...
2014-04-14 23:06:23.582,Comcast Corporation (CMCSA) increases in speed rankings after Netflix deal
2014-04-15 00:38:13.658,AMC Networks (AMCX) 'Turn' Showing Early Success; 'Mad Men' Premiere  ...
2014-04-15 00:58:26.561,Twitter Gone Wrong: US Airways (AAL) Backpedals after Tweeting Lewd Image
2014-04-15 01:50:28.962,"Lexicon Pharmaceuticals (LXRX) Spikes on Diabetes Trial, Pulls Back Sharply"
2014-04-15 01:50:31.335,"Lexicon (LXRX) Top-line Results In Type 1 Diabetes Clinical Trial, Crown Equity  ..."
2014-04-15 01:50:32.076,"Lexicon Pharmaceuticals, Inc. (LXRX) LX4211 Phase 2 Met Primary, Other  ..."
2014-04-15 15:31:19.385,Notable Mergers and Acquisitions of the Day 04/15: (ZBRA)/(MSI) (AAN) (MLAB  ...
2014-04-15 15:31:21.761,Why Zebra Technologies (ZBRA) Stock Continues To Climb
2014-04-15 15:31:21.996,Zebra Technologies Corp. (ZBRA) Has Gapped Open Higher Following Acquisition
2014-04-15 15:31:28.545,Heavy Trading On Zebra Technologies Corporation (ZBRA) Before Market Open
2014-04-15 15:31:29.056,Why Zebra Technologies (ZBRA) Stock Is Higher This Morning
2014-04-15 15:31:31.333,Zebra Technologies Corp. Coverage Initiated at Sidoti (ZBRA)
2014-04-15 15:31:36.396,Zebra Technologies (ZBRA) Prelim. Q1 Results Top Expectations
2014-04-15 15:31:36.580,Zebra Tech (ZBRA) to Acquire Motorola's (MSI) Enterprise Unit in $3.45B Cash  ...
2014-04-15 16:53:25.042,Google Inc (GOOGL) Snatches Drone Maker Titan Aerospace from Facebook
2014-04-15 16:53:44.114,Google Inc (GOOG) Acquires Titan Aerospace
2014-04-15 17:50:02.130,Microsoft (MSFT) Launches Office 365 Personal; Will Run ~$70/Year
2014-04-15 17:50:05.180,"21Vianet Group, Inc. (VNET) Reports Availability of Microsoft's (MSFT) Office 365  ..."
2014-04-15 21:45:20.931,Gilead Sciences Rating Reiterated by Wells Fargo & Co. (GILD)
2014-04-15 21:45:22.298,Gilead Sciences Given Buy Rating at Wells Fargo & Co. (GILD)
2014-04-15 21:45:24.860,Gilead Sciences Rating Lowered to Neutral at Zacks (GILD)
2014-04-15 21:45:25.047,Gilead Sciences PT Raised to $121.00 at Nomura (GILD)
2014-04-15 21:45:25.457,Nomura Maintains Bullish Stance on Gilead Sciences (GILD) Post EASL Meeting
2014-04-16 09:14:47.451,"Intel Corporation (INTC), Johnson & Johnson (JNJ) Beat Street Estimates"
2014-04-16 09:14:52.581,Intel Beats Q1 Earnings Estimates; Revenue Misses (INTC)
2014-04-16 09:14:53.277,Intel Corp. (INTC) Is Heading Higher After Q1 Earnings Beat Expectations
2014-04-16 09:14:57.684,Why Intel (INTC) Is Climbing After Hours
2014-04-16 09:14:58.415,"Intel Corporation (INTC) Earnings Beat, Stock Jumps"
2014-04-16 09:14:58.964,"Intel (INTC) Tops Q1 EPS by 1c; Guides Q2, FY14"
2014-04-16 09:14:59.161,Intel (INTC) Tops Q1 EPS by 1c
2014-04-16 09:15:04.875,Intel Corporation (INTC) Q1 Earnings Preview
2014-04-16 09:35:40.180,Jim Cramer: Why Zebra Technologies (ZBRA) Will Be Bought After Motorola  ...
2014-04-16 11:29:36.114,First Images of Amazon's (AMZN) Smartphone Leak
2014-04-17 03:50:26.218,Google (GOOG) Falls After Hours on Disappointing Earnings Report
2014-04-17 03:50:28.732,"UPDATE: Google, Inc. (GOOG) Posts Q1 adj.-EPS of $6.27; CPC Fell 9%, Paid  ..."
2014-04-17 04:17:31.427,"Google Inc (GOOG) Sells All Glass Units In Tuesday's Sale, Quiet On Numbers"
2014-04-17 04:17:36.919,Google Inc (GOOG) sold out of Google Glass in one day
2014-04-17 04:23:59.849,"Google (GOOG) Posts Q1 adj.-EPS of $6.27; CPCs Fell 9%, Paid Clicks Rose 26%"
2014-04-17 04:24:01.861,Google (GOOG) Product Listing Ads Seen Boosting Q1 Earnings
2014-04-17 04:34:48.563,Google Inc. (GOOG) Is Worst Affected From The Heartbleed Bug: Change Your  ...
2014-04-17 18:42:39.797,Google Price Target Cut to $695.00 (GOOG)
2014-04-17 18:42:40.924,Insider Selling: Google Director Sells 7872 Shares of Stock (GOOGL)
2014-04-17 18:42:41.553,Google EPS Estimates Cut by UBS AG (GOOG)
2014-04-17 18:42:42.654,"Google Given ""Buy"" Rating at Jefferies Group (GOOGL)"
2014-04-17 18:42:43.288,Google Given New $725.00 Price Target at JMP Securities (GOOGL)
2014-04-17 18:42:43.671,Jefferies Group Increases Google Price Target to $700.00 (GOOGL)
2014-04-17 18:42:45.601,Google Price Target Cut to $650.00 by Analysts at CRT Capital (GOOG)
2014-04-17 18:42:45.773,Will This Price Target Reduction Hurt Google (GOOG) Stock Today?
2014-04-17 18:42:47.189,Google Price Target Cut to $670.00 (GOOG)
2014-04-17 18:42:47.881,Google (GOOGL) Announces Quarterly Results
2014-04-17 18:42:48.282,Google Receives Positive Rating from Bank of America (GOOG)
2014-04-17 18:42:48.671,Google PT Lowered to $625.00 (GOOG)
2014-04-17 18:42:50.213,"Google (GOOGL) Posts Quarterly Earnings, Misses Estimates By $6.46 EPS"
2014-04-17 18:42:51.430,Google Inc (GOOG) Earnings Rises but Missed Estimates; Stock Falls
2014-04-17 18:42:51.689,Insider Selling: Lawrence Page Sells 41666 Shares of Google Stock (GOOGL)
2014-04-17 18:42:52.158,Google Inc. (GOOG) Q1 2014 Earnings Bring More Worries To Investors And  ...
2014-04-17 18:42:52.817,Google (GOOGL) Stock Falls on Ad Concerns
2014-04-17 18:42:58.844,Insider Selling: Lawrence Page Unloads 41666 Shares of Google Stock (GOOG)
2014-04-17 18:42:59.437,Insider Selling: L John Doerr Unloads 7872 Shares of Google Stock (GOOG)
2014-04-17 18:43:00.392,Google's Buy Rating Reaffirmed at Jefferies Group (GOOGL)
2014-04-17 18:43:00.800,Google Director L John Doerr Sells 7872 Shares (GOOGL)
2014-04-17 18:43:01.955,Google Inc. (GOOGL) Q1 2014 Earnings Report Misses Estimates As Earnings  ...
2014-04-17 18:43:04.426,Google Inc. (GOOGL) (GOOG) Q1 Earnings Call: Top 3 Things To Watch [VIDEO]
2014-04-17 18:43:06.721,Insider Selling: Lawrence Page Unloads 41666 Shares of Google Stock (GOOGL)
2014-04-17 19:09:38.814,"Earnings News: Google Inc. (GOOGL) (GOOG), International Business Machines  ..."
2014-04-17 19:33:42.335,Weibo (WB) IPO Gets Energized; Sina (SINA) Ticks Higher in Concert
2014-04-17 19:33:49.675,Weibo (WB) Stock Rises After IPO
2014-04-17 19:33:51.232,"Weibo (WB) IPO Opens at $16.27, Below $17/ADS Pricing"
2014-04-17 19:34:01.235,"Weibo (WB) Prices Smaller IPO at $17, Low End of Range"
2014-04-17 19:34:12.682,Laureate Trust Upgrades Sina Corp. (SINA) to Strong Buy
2014-04-17 19:34:14.661,IPO Report: Weibo (WB)
2014-04-17 19:34:15.911,NASDAQ OMX Group Short Interest Up 63.1% in March (NDAQ)
2014-04-17 19:57:17.040,Gilead Sciences EVP Norbert W. Bischofberger Unloads 90000 Shares (GILD)
2014-04-17 19:57:17.750,Gilead Sciences Rating Reiterated by Wells Fargo & Co. (GILD)
2014-04-17 20:05:22.273,Why Moneygram International (MGI) Stock Is Tumbling Today
2014-04-17 20:05:27.252,Zacks Downgrades Moneygram International to Underperform (MGI)
2014-04-17 20:05:31.733,Moneygram International Inc. (MGI) Is Falling After Wal-Mart Announcement
2014-04-17 20:05:34.653,"Wal-mart (WMT), Ria (EEFT) Debut Money-Transfer Service"
2014-04-17 21:11:01.558,Why Zynga (ZNGA) Stock Is Up Today
2014-04-17 21:11:03.698,Zynga Inc (ZNGA) Option Bulls Bet On a Post-Earnings Rally
2014-04-18 12:44:59.050,Dow Jones Industrial Average Taps the Brakes; Google Inc (GOOGL) Earnings  ...
2014-04-18 14:21:28.773,Microsoft (MSFT) : Xbox One Sells 5 Million Units
2014-04-18 14:21:29.729,"Microsoft (MSFT) Xbox One Sales Strong, But Not Enough To Beat Sony Corp  ..."
2014-04-19 06:55:39.785,Facebook Inc (FB): Paper users look at 80 stories per day
2014-04-19 07:23:52.696,Facebook Inc (FB) Unveils “Nearby Friends”
2014-04-21 18:57:59.933,Can Texas Instruments (TXN) Surprise This Earnings Season? - Analyst Blog
2014-04-21 18:58:01.291,Is Apple (AAPL) Poised to Beat Earnings Estimates? - Analyst Blog
2014-04-21 18:58:02.689,Will Comcast (CMCSA) Miss Earnings Estimates This Quarter?
2014-04-21 18:58:03.125,Can MKS Instruments (MKSI) Keep the Earnings Streak Alive?
2014-04-21 18:58:03.771,Will Gilead (GILD) Beat Q1 Earnings? - Analyst Blog
2014-04-21 18:58:03.973,Will Facebook (FB) Miss Earnings Estimates? - Analyst Blog
2014-04-21 18:58:04.316,Can Texas Instruments (TXN) Surprise This Earnings Season?
2014-04-21 18:58:07.057,Is Apple (AAPL) Poised to Beat Earnings Estimates?
2014-04-21 18:58:11.293,Neonode (NEON) Jumps: Stock Rises 8.6% - Tale of the Tape
2014-04-21 18:58:12.164,SINA Corporation (SINA) in Focus: Stock Adds 6.7% in Session - Tale of the Tape
2014-04-21 18:58:12.349,Plexus Corp. (PLXS) Jumps: Stock Rises 8.0% - Tale of the Tape
2014-04-21 18:58:12.580,Strength Seen in Sears (SHLD): Stock Soars 14.1% - Tale of the Tape
2014-04-21 18:58:13.284,Will Gilead (GILD) Beat Q1 Earnings?
2014-04-21 18:58:16.933,Plexus Corp. (PLXS) Jumps: Stock Rises 8.0%
2014-04-21 18:58:17.546,Strength Seen in Sears (SHLD): Stock Soars 14.1%
2014-04-21 18:58:18.199,Neonode (NEON) Jumps: Stock Rises 8.6%
2014-04-21 18:58:18.544,Rentrak (REIS) Sees Hammer Chart Pattern: Time to Buy?
2014-04-21 18:58:20.652,Is A Short Squeeze Ahead for Horizon Pharma (HZNP)?
2014-04-21 18:58:20.850,Is a Surprise Coming for Alexion Pharmaceuticals (ALXN) This Earnings Season?
2014-04-21 18:58:21.426,Weakness Seen in Imperva (IMPV) Estimates: Should You Stay Away?
2014-04-21 18:58:21.831,"Strength Seen in Retrophin, Inc. (RTRX) as Stock Shoots up 18%"
2014-04-21 18:58:22.024,Can The Uptrend Continue for Kona Grill (KONA)?
2014-04-21 18:58:22.334,Travelzoo (TZOO) Falls: Stock Goes Down 9.3%
2014-04-21 18:58:23.273,Should You Worry About the Short Interest in Mitek (MITK)?
2014-04-21 18:58:23.717,"Golar LNG (GLNG) is Overbought, Whats Next?"
2014-04-21 19:44:19.707,Vindication for Apple Maps (AAPL) Unlikely Following Alleged Loch Ness Sighting
2014-04-21 20:03:12.611,Microsoft (MSFT) Will Rename Nokia Oyj When Merger is Complete
2014-04-21 20:14:19.000,Apple Inc. (AAPL) launches environmental campaign
2014-04-22 09:44:58.205,"Netflix, Inc. (NFLX) Posts Solid Earnings and Plans to Raise Prices; Stock Soars"
2014-04-22 11:04:30.849,Microsoft Corporation (MSFT) may rename Nokia following closing of acquisition
2014-04-22 11:04:35.038,Microsoft Corporation (MSFT) Getting Killed in Three Key Areas
2014-04-22 11:04:35.607,Microsoft Corporation (MSFT) To Finalize Nokia Acquisition By Friday
2014-04-22 11:17:55.290,Comcast (CMCSA) Tops Q1 EPS by 4c
2014-04-22 11:18:01.026,Comcast Price Target Lowered to $60.00 at UBS AG (CMCSA)
2014-04-22 13:37:54.424,Sarepta Therapeutic Stock Rating Upgraded by William Blair (SRPT)
2014-04-22 13:37:54.984,Sarepta Therapeutic Rating Increased to Neutral at Citigroup Inc. (SRPT)
2014-04-22 13:37:56.235,Sarepta Therapeutic Stock Rating Upgraded by JMP Securities (SRPT)
2014-04-22 13:37:56.428,Sarepta Therapeutics Inc. (SRPT) Soared To A 5-Month High On Eteplirsen News
2014-04-22 13:38:01.055,Stock Traders Purchase High Volume of Sarepta Therapeutic Call Options (SRPT)
2014-04-22 13:38:01.265,Sarepta Therapeutics Inc. (SRPT): $54 Approved By JMP Securities
2014-04-22 13:38:02.175,Sarepta Therapeutics (SRPT) - Daily Trading Update
2014-04-22 13:38:03.586,Eteplirsen Approval Could Add $500M/Yr. to Sarepta Therapeutics (SRPT) Top  ...
2014-04-22 13:38:04.396,Sarepta Therapeutic Upgraded to Buy by Canaccord Genuity (SRPT)
2014-04-22 13:38:05.758,Canaccord Genuity Upgrades Sarepta Therapeutic (SRPT) to Buy
2014-04-22 13:38:07.931,Sarepta Therapeutics Inc (SRPT) Soaring On FDA Resubmission News
2014-04-22 13:38:09.740,Why Sarepta Therapeutics (SRPT) Stock Is Soaring Today
2014-04-22 13:38:10.340,Sarepta Therapeutic Receives Buy Rating from Needham & Company LLC (SRPT)
2014-04-22 13:38:10.520,"Sarepta Therapeutic Upgraded to ""Market Outperform"" by JMP Securities (SRPT)"
2014-04-22 13:38:10.824,Sarepta Therapeutic Rating Increased to Outperform at JMP Securities (SRPT)
2014-04-22 13:38:14.193,Sarepta Therapeutics Inc. (SRPT) Has Jumped To A 5-Month High On Eteplirsen  ...
2014-04-22 13:38:16.701,Sarepta Therapeutics (SRPT) Moving On Heavy Volume In The Pre-Market Hours
2014-04-23 01:34:23.641,"Gilead Sciences (GILD) Posts Quarterly Earnings, Beats Expectations By $0.63  ..."
2014-04-23 01:34:26.669,Gilead Sciences Inc. (GILD) Is Rising After Q1 Profit Surges
2014-04-23 01:34:27.782,Will Gilead Sciences (GILD) Earnings Boost The Stock In After-Market Trading?
2014-04-23 01:34:29.165,"Most Active Options Update: Gilead Sciences, Inc. (GILD)"
2014-04-23 01:34:30.637,Today's Pre-Market Trading Very Positive For Gilead (GILD)
2014-04-23 01:34:32.009,CVS (CVS) May Try to Slow Uptake of Gilead Sciences (GILD) HepC Drugs  ...
2014-04-23 01:34:33.494,Will This Report Help Gilead Sciences (GILD) Stock Today?
2014-04-23 01:34:34.522,Gilead Sciences (GILD) Scheduled to Post Quarterly Earnings on Tuesday
2014-04-23 02:04:19.609,JetBlue (JBLU) Pilots Succeed In Union Vote On Third Try
2014-04-23 02:08:56.215,"Amgen, Inc. (AMGN) Updates FY14 Earnings Guidance"
2014-04-23 03:22:17.213,Google Inc (GOOG) adds new features to AdWords
2014-04-23 03:47:58.819,"Netflix, Inc. (NFLX) Opposes Comcast-TWC Deal Strongly In Public"
2014-04-23 04:02:54.663,Google Inc (GOOGL) agrees to pay some Samsung liability costs
2014-04-23 04:15:46.705,Google Inc (GOOGL) now selling Nest on Google Play
2014-04-23 06:11:06.295,Sarepta Therapeutics (SRPT) Sees Increased Cash Burn
2014-04-23 06:11:07.780,Why Sarepta Therapeutics (SRPT) Stock Continued to Climb Today
2014-04-23 06:11:08.627,Deutsche Bank Increases Sarepta Therapeutic Price Target to $35.00 (SRPT)
2014-04-23 06:11:09.315,Sarepta Therapeutic Rating Increased to Buy at Canaccord Genuity (SRPT)
